stats_overall_1_counterHitRatio_ratio,stats_actionCounts_1_wavedashCount,stats_actionCounts_0_wavelandCount,stats_overall_1_openingsPerKill_ratio,stats_overall_0_inputCount,stats_overall_0_openingsPerKill_count,stats_overall_1_totalDamage,stats_actionCounts_0_wavedashCount,stats_overall_1_killCount,stats_actionCounts_1_airDodgeCount,stats_actionCounts_0_airDodgeCount,stats_overall_0_inputsPerMinute_count,stats_overall_1_inputCount,stats_overall_0_neutralWinRatio_count,stats_overall_1_neutralWinRatio_count,stats_actionCounts_0_dashDanceCount,stats_overall_0_openingsPerKill_ratio,stats_actionCounts_0_rollCount,stats_overall_0_counterHitRatio_ratio,stats_actionCounts_0_spotDodgeCount,stats_overall_1_conversionCount,stats_overall_1_beneficialTradeRatio_count,stats_overall_0_damagePerOpening_ratio,stats_overall_1_damagePerOpening_ratio,stats_actionCounts_1_dashDanceCount,stats_overall_0_killCount,stats_overall_0_conversionCount,stats_overall_0_beneficialTradeRatio_count,settings_players_1_characterId,stats_actionCounts_1_wavelandCount,settings_stageId,stats_overall_1_inputsPerMinute_count,stats_overall_0_totalDamage,stats_actionCounts_1_rollCount,stats_actionCounts_1_spotDodgeCount,stats_overall_1_inputsPerMinute_ratio,settings_players_0_characterId,stats_overall_0_inputsPerMinute_ratio,stats_overall_1_openingsPerKill_count,stats_overall_1_inputsPerMinute_total,stats_overall_0_inputsPerMinute_total
0.391304348,2,9,10.33333333,1669,24,569.3415222,13,3,2,7,1669,1903,10,22,23,6,4,0.608695652,0,31,0,16.36374998,18.36585556,32,4,24,0,20,1,3,1903,392.7299995,1,0,416.3607633,15,365.1634861,31,4.570555556,4.570555556
0.5,53,8,4.25,1700,14,590.5098038,27,4,1,4,1700,669,11,14,24,7,6,0.5,1,17,0,18.12142835,34.73587081,3,2,14,0,14,4,31,669,253.6999969,3,4,211.4672052,9,537.3606111,17,3.163611111,3.163611111
0.333333333,97,15,2.5,1621,9,588.7698517,9,4,0,6,1621,737,7,9,34,4.5,2,0.666666667,1,10,0,21.64951748,58.87698517,0,2,9,0,14,2,31,737,194.8456573,5,4,273.610395,9,601.7943694,10,2.693611111,2.693611111
0.444444444,8,1,3.5,698,10,287.7099915,16,4,0,1,698,645,5,10,63,10,3,0.555555556,1,14,0,14.34499931,20.55071368,1,1,10,0,15,7,8,645,143.4499931,1,0,374.4557329,2,405.2249637,14,1.7225,1.7225
0.777777778,8,4,4,669,9,272.3800125,7,4,2,1,669,632,6,8,58,9,0,0.222222222,2,16,0,15.13333363,17.02375078,0,1,9,1,15,1,31,632,136.2000027,1,0,376.1282857,20,398.1484543,16,1.680277778,1.680277778
0.5,24,29,6.5,1435,22,520.4400024,22,4,2,7,1435,1093,10,14,36,7.333333333,7,0.5,6,26,0,15.93327054,20.01692317,29,3,22,0,9,3,2,1093,350.5319519,2,0,293.00767,8,384.6898503,26,3.730277778,3.730277778
0.346153846,35,33,9,1909,29,538.4999847,44,3,3,6,1909,1489,12,18,59,7.25,10,0.653846154,11,27,0,20.62206821,19.94444388,49,4,29,0,9,0,32,1489,598.039978,5,1,269.0288582,8,344.9134253,27,5.534722222,5.534722222
0.6,10,9,6,883,14,227.5299988,21,2,2,1,883,845,9,5,14,3.5,2,0.4,1,12,0,33.03214209,18.96083323,15,4,14,1,20,5,8,845,462.4499893,0,1,394.7061113,20,412.4562086,12,2.140833333,2.140833333
0.526315789,7,12,8.5,1168,19,335.0399933,17,2,4,5,1168,1092,10,7,39,4.75,2,0.473684211,1,17,0,23.64473724,19.7082349,36,4,19,0,20,6,31,1092,449.2500076,2,5,383.045893,20,409.7047647,17,2.850833333,2.850833333
0.571428571,12,2,9,685,14,151.2200012,18,1,2,1,685,531,11,5,66,3.5,3,0.428571429,3,9,0,18.80000033,16.80222236,23,4,14,0,9,1,31,531,263.2000046,2,2,296.6940866,2,382.7409592,9,1.789722222,1.789722222
0.4,21,6,5.25,839,12,421.6700134,4,4,3,2,839,912,3,15,30,12,2,0.6,0,21,0,13.84916719,20.07952445,13,1,12,0,20,8,8,912,166.1900063,2,1,440.4614972,0,405.2052589,21,2.070555556,2.070555556
0.6,42,3,8.333333333,1385,25,408.9100037,31,3,5,0,1385,1278,17,13,125,6.25,9,0.4,4,25,0,18.17160034,16.35640015,38,4,25,0,9,9,31,1278,454.2900085,12,0,328.0193926,2,355.482675,25,3.896111111,3.896111111
0.466666667,16,10,6,1150,17,485.3300018,9,4,2,1,1150,1090,7,15,33,17,4,0.533333333,0,24,2,11.56588251,20.22208341,22,1,17,0,20,7,31,1090,196.6200027,3,2,453.2224532,0,478.1704782,24,2.405,2.405
0.333333333,52,2,2.5,702,7,419.3199196,2,4,0,2,702,496,5,9,47,7,2,0.666666667,1,10,0,14.9857145,41.93199196,9,1,7,0,14,0,2,496,104.9000015,3,3,278.5647426,2,394.2589704,10,1.780555556,1.780555556
0.473684211,18,38,7,1104,24,385.7900009,25,3,3,2,1104,910,13,11,25,6,6,0.526315789,6,21,1,18.96291637,18.37095242,13,4,24,0,9,1,8,910,455.109993,2,1,288.5580904,8,350.0748701,21,3.153611111,3.153611111
0.5,82,10,4.25,1472,19,429.0499344,10,4,2,1,1472,969,14,12,31,6.333333333,1,0.5,0,17,0,19.100239,25.23823143,5,3,19,0,14,8,8,969,362.904541,15,4,269.6660482,9,409.6474954,17,3.593333333,3.593333333
0.333333333,36,6,4.5,804,11,474.590004,45,4,0,6,804,865,3,14,9,None,3,0.666666667,5,18,0,11.84363625,26.36611133,46,0,11,0,9,0,32,865,130.2799988,3,0,369.2198245,7,343.1823571,18,2.342777778,2.342777778
0.636363636,18,2,4.25,785,14,315.3721352,16,4,6,2,785,773,10,10,30,7,1,0.363636364,1,17,0,19.62285669,18.55130207,10,2,14,0,21,7,2,773,274.7199936,3,3,340.0708787,9,345.3501161,17,2.273055556,2.273055556
0.454545455,4,8,10,630,12,174.3800049,8,1,0,0,630,528,6,5,9,3,1,0.545454545,5,10,0,21.96583303,17.43800049,24,4,12,0,0,3,28,528,263.5899963,8,1,375.577949,20,448.1327801,10,1.405833333,1.405833333
0.545454545,11,1,4.75,758,10,377.3273544,14,4,5,2,758,805,5,13,31,5,3,0.454545455,2,19,0,28.68199959,19.85933444,18,2,10,0,21,9,31,805,286.8199959,5,4,356.1946903,9,335.3982301,19,2.26,2.26
0.428571429,1,8,10,991,14,229.3999939,12,1,2,2,991,829,10,7,18,3.5,2,0.571428571,0,10,0,37.61642783,22.93999939,11,4,14,0,17,6,8,829,526.6299896,2,0,362.933236,20,433.8562568,10,2.284166667,2.284166667
0.875,26,7,9,1161,15,133.25,36,1,3,1,1161,780,14,2,31,3.75,2,0.125,0,9,0,30.6586675,14.80555556,0,4,15,0,7,22,31,780,459.8800125,4,5,366.0062565,20,544.7862357,9,2.131111111,2.131111111
0.681818182,50,5,8,1871,25,305.8299942,54,2,2,0,1871,1194,18,1,55,6.25,1,0.318181818,1,16,0,22.68359985,19.11437464,0,4,25,0,7,24,28,1194,567.0899963,10,11,351.0617445,20,550.1143417,16,3.401111111,3.401111111
0.375,14,13,10,746,14,256.7299957,34,1,3,0,746,1370,9,7,20,3.5,3,0.625,2,10,0,31.7028498,25.67299957,4,4,14,0,9,7,31,1370,443.8398972,0,3,516.7644593,14,281.3914501,10,2.651111111,2.651111111
0.5,11,6,5,658,14,148.2800064,32,2,1,1,658,1462,11,7,9,3.5,6,0.5,3,10,1,41.11999512,14.82800064,27,4,14,0,9,4,28,1462,575.6799316,5,0,531.0998991,14,239.0312815,10,2.752777778,2.752777778
0.333333333,16,8,9.5,1032,19,340.5599899,28,2,4,1,1032,910,11,15,58,4.75,0,0.666666667,5,19,0,21.3484212,17.92421,8,4,19,0,19,5,8,910,405.6200027,6,5,304.9995345,9,345.889582,19,2.983611111,2.983611111
0.285714286,12,5,3.25,588,7,304.8890686,10,4,0,1,588,505,2,11,31,None,2,0.714285714,4,13,0,22.39143154,23.45300528,5,0,7,0,19,1,3,505,156.7400208,4,4,251.5914752,9,292.9421533,13,2.007222222,2.007222222
0.45,19,14,6.75,1058,23,552.1409836,54,4,5,3,1058,1694,12,18,18,7.666666667,4,0.55,6,27,0,15.29608652,20.44966606,20,3,23,0,9,9,2,1694,351.8099899,5,2,434.2352606,14,271.204785,27,3.901111111,3.901111111
0.411764706,22,2,6.25,1022,19,486.6899796,15,4,2,2,1022,927,8,17,52,19,5,0.588235294,4,25,0,12.28368458,19.46759918,14,1,19,1,19,8,31,927,233.390007,12,9,295.8248382,9,326.1412995,25,3.133611111,3.133611111
0.571428571,40,7,3.5,754,6,358.1199875,42,4,0,4,754,903,3,10,22,6,9,0.428571429,4,14,0,21.83500163,25.57999911,36,1,6,0,9,1,32,903,131.0100098,3,1,399.1650295,7,333.3005894,14,2.262222222,2.262222222
0.4,2,4,None,665,13,98.73000336,12,0,1,1,665,640,8,7,47,3.25,3,0.6,0,11,0,30.41538415,8.975454851,18,4,13,2,0,1,31,640,395.3999939,1,0,415.4345474,0,431.6624594,11,1.540555556,1.540555556
1,2,7,9,667,11,96.94999504,20,1,1,0,667,592,11,5,47,2.75,2,0,0,9,0,29.82727189,10.77222167,25,4,11,0,0,7,31,592,328.0999908,5,0,410.0038476,0,461.9469027,9,1.443888889,1.443888889
0.5,13,15,11,1177,19,287.4499969,29,2,3,1,1177,669,8,11,17,4.75,1,0.5,7,22,0,26.36753564,13.06590895,12,4,19,0,9,4,31,669,500.9831772,4,0,220.1462523,21,387.3126143,22,3.038888889,3.038888889
0.444444444,1,16,17,1139,23,252.8700027,19,1,1,6,1139,574,13,9,33,5.75,1,0.555555556,9,17,0,24.133529,14.87470604,11,4,23,0,19,1,31,574,555.071167,5,3,209.1709687,2,415.0622533,17,2.744166667,2.744166667
0.5,3,3,10.5,1125,22,358.2199936,15,2,1,6,1125,602,12,11,16,5.5,2,0.5,6,21,0,21.78377221,17.05809493,11,4,22,0,9,2,31,602,479.2429886,8,0,198.716303,2,371.3552173,21,3.029444444,3.029444444
0.642857143,25,15,9,857,15,359.5099945,14,2,5,2,857,900,10,9,11,3.75,7,0.357142857,2,18,0,25.3706665,19.97277747,56,4,15,0,9,1,31,900,380.5599976,7,6,336.0995851,25,320.0414938,18,2.677777778,2.677777778
0.4,1,6,5.5,917,14,227.5599976,16,2,1,4,917,485,5,5,13,3.5,8,0.6,2,11,0,30.96142905,20.68727251,6,4,14,0,19,2,31,485,433.4600067,3,2,208.7517934,9,394.6915352,11,2.323333333,2.323333333
0.421052632,20,13,7,667,15,252.7699966,18,2,0,4,667,775,4,6,14,3.75,2,0.578947368,1,14,0,27.58666585,18.05499976,20,4,15,0,9,2,2,775,413.7999878,4,2,376.3658438,25,323.9174423,14,2.059166667,2.059166667
0.666666667,2,4,3.75,529,4,371.6642685,0,4,0,4,529,664,3,13,38,4,5,0.333333333,1,15,0,23.42749977,24.7776179,38,1,4,0,12,6,8,664,93.70999908,1,1,359.8374229,0,286.6777059,15,1.845277778,1.845277778
0.4375,7,7,4.5,918,18,442.5082321,11,4,1,2,918,1044,9,11,96,6,4,0.5625,0,18,0,20.4955562,24.58379067,26,3,18,0,12,4,28,1044,368.9200115,4,1,360.6909789,0,317.159309,18,2.894444444,2.894444444
0.5,14,7,7.666666667,1136,20,466.6408234,6,3,0,4,1136,1175,11,14,90,5,7,0.5,1,23,0,20.43750038,20.28873145,54,4,20,0,12,0,2,1175,408.7500076,1,6,371.1503027,0,358.8312714,23,3.165833333,3.165833333
1,28,3,3.5,367,4,423.0647507,3,4,1,0,367,828,3,10,8,4,4,0,1,14,1,14,30.21891076,20,1,4,0,2,7,31,828,56,0,2,458.7257618,19,203.3240997,14,1.805,1.805
0.5,24,4,4.25,448,7,479.4248886,3,4,3,0,448,938,3,13,8,7,10,0.5,2,17,0,16.54285703,28.20146404,15,1,7,0,2,10,8,938,115.7999992,0,3,442.1631531,19,211.1824015,17,2.121388889,2.121388889
0.565217391,15,8,8.333333333,1295,28,418.9837341,27,3,2,3,1295,1138,18,12,53,7,1,0.434782609,2,25,0,17.09964207,16.75934937,43,4,28,0,12,1,28,1138,478.789978,2,1,336.4651774,2,382.8843627,25,3.382222222,3.382222222
0.666666667,14,7,7,990,22,375.0776749,16,2,2,2,990,964,18,6,42,5.5,1,0.333333333,2,14,0,18.56454537,26.79126249,41,4,22,0,12,2,8,964,408.4199982,2,0,371.2451861,2,381.2580231,14,2.596666667,2.596666667
0.615384615,26,13,10,842,20,317.3599854,30,2,4,1,842,1458,15,12,2,5,6,0.384615385,1,20,0,32.23349457,15.86799927,1,4,20,0,16,7,3,1458,644.6698914,0,2,362.1610433,14,209.1492445,20,4.025833333,4.025833333
0.833333333,77,19,5,1114,13,257.2299805,6,2,4,7,1114,761,11,4,42,3.25,0,0.166666667,5,10,0,31.23999904,25.72299805,0,4,13,1,14,6,28,761,406.1199875,4,16,243.4983557,9,356.4483157,10,3.125277778,3.125277778
0.454545455,18,11,6.333333333,967,19,263.1099977,45,3,0,1,967,1734,13,14,16,4.75,3,0.545454545,1,19,0,33.91051523,13.84789462,28,4,19,0,13,12,28,1734,644.2997894,3,2,432.5088339,14,241.1972563,19,4.009166667,4.009166667
0.538461538,18,4,4.25,1186,15,391.859993,20,4,3,1,1186,809,9,10,58,5,2,0.461538462,3,17,0,21.78233337,23.05058782,37,3,15,0,9,4,8,809,326.7350006,5,2,334.8740945,2,490.9279062,17,2.415833333,2.415833333
0.357142857,22,13,9.5,1631,21,430.9199982,33,2,4,0,1631,1020,12,14,34,5.25,2,0.642857143,8,19,0,22.18952324,22.6799999,25,4,21,0,9,6,8,1020,465.9799881,2,3,323.0972283,2,516.6388033,19,3.156944444,3.156944444
0.538461538,33,3,5.5,1627,18,541.2099838,29,4,2,1,1627,1238,12,15,96,6,6,0.461538462,8,22,0,22.02722168,24.60045381,77,3,18,0,9,7,3,1238,396.4899902,4,1,322.9565217,2,424.4347826,22,3.833333333,3.833333333
0.444444444,73,15,5.5,1019,23,325.4299011,11,2,1,2,1019,688,18,7,27,5.75,1,0.555555556,10,11,0,17.11043549,29.58453647,0,4,23,0,14,6,31,688,393.5400162,3,8,225.7999818,9,334.4334032,11,3.046944444,3.046944444
None,0,0,0,46,2,0,0,4,0,0,46,1,2,0,0,None,0,None,0,0,0,14,None,0,0,2,0,9,0,31,1,28,0,0,3.866809882,12,177.8732546,0,0.258611111,0.258611111
0.5,17,6,10,1563,26,566.2999954,8,3,2,5,1563,1423,12,16,23,6.5,2,0.5,0,30,0,18.66083937,18.87666651,46,4,26,1,9,4,31,1423,485.1818237,9,0,327.5028769,12,359.7238205,30,4.345,4.345
0.125,27,0,3.5,687,9,415.640007,4,4,0,3,687,1183,2,13,12,9,1,0.875,0,14,0,14.63222249,29.68857193,30,1,9,0,20,1,3,1183,131.6900024,1,2,522.8729282,15,303.6464088,14,2.2625,2.2625
0.454545455,26,4,6,689,14,307.7399902,10,2,4,2,689,1154,7,6,16,3.5,3,0.545454545,0,12,0,22.66428593,25.64499919,35,4,14,1,20,1,2,1154,317.3000031,0,2,526.6066675,15,314.4124731,12,2.191388889,2.191388889
None,1,0,None,0,0,0,0,0,0,0,0,4,0,0,0,None,0,None,0,0,0,None,None,0,0,0,0,12,0,31,4,0,0,0,342.8571429,0,0,0,0.011666667,0.011666667
0.214285714,35,8,8,969,20,334.4826126,16,2,2,2,969,1475,8,12,15,5,3,0.785714286,0,16,0,15.53949986,20.90516329,39,4,20,1,20,9,31,1475,310.7899971,5,2,566.6417672,15,372.2548287,16,2.603055556,2.603055556
0.444444444,39,0,11.5,1573,29,430.3000259,27,2,1,3,1573,1403,17,13,67,7.25,2,0.555555556,2,23,0,15.52468556,18.70869678,67,4,29,2,9,1,32,1403,450.2158813,12,0,334.3572091,12,374.8709122,23,4.196111111,4.196111111
0.25,18,2,3.75,892,10,338.0359573,14,4,4,4,892,817,5,12,15,None,5,0.75,2,15,0,12.89599915,22.53573049,16,0,10,2,12,5,31,817,128.9599915,0,0,433.997344,0,473.8379814,15,1.8825,1.8825
None,1,0,None,0,0,0,0,0,0,0,0,13,0,0,0,None,0,None,0,0,0,None,None,0,0,0,0,15,0,31,13,0,0,0,806.8965517,0,0,0,0.016111111,0.016111111
0.5,1,0,4.666666667,662,7,307.7899933,8,3,0,2,662,510,5,12,3,7,5,0.5,1,14,0,15.68285697,21.98499952,1,1,7,0,15,0,2,510,109.7799988,1,0,351.9263945,0,456.8142611,14,1.449166667,1.449166667
0.3,10,2,3.5,791,9,353.5007629,11,4,1,2,791,640,2,11,5,9,3,0.7,2,14,0,17.11111111,25.2500545,25,1,9,0,0,5,31,640,154,0,0,340.929269,0,421.3672684,14,1.877222222,1.877222222
0.565217391,11,12,8.666666667,1721,33,385.5499878,63,3,5,5,1721,1370,22,12,12,8.25,5,0.434782609,3,26,0,18.45212139,14.82884568,51,4,33,1,0,7,31,1370,608.9200058,2,1,326.6441486,9,410.3318101,26,4.194166667,4.194166667
0.285714286,8,7,6.75,1520,16,424.4799919,34,4,5,7,1520,1136,6,23,10,5.333333333,17,0.714285714,10,27,0,19.51749992,15.72148118,7,3,16,0,2,2,31,1136,312.2799988,1,0,351.7027864,0,470.5882353,27,3.23,3.23
0.444444444,32,5,3.5,643,8,283.0400124,16,4,4,4,643,503,3,10,11,8,2,0.555555556,0,14,0,19.17499924,20.21714374,0,1,8,0,16,1,8,503,153.3999939,1,0,278.3704842,9,355.8493467,14,1.806944444,1.806944444
0.533333333,9,2,4.5,1042,12,376.6181602,30,4,2,4,1042,941,5,10,12,12,4,0.466666667,1,18,0,15.41083272,20.92323112,8,1,12,0,12,3,3,941,184.9299927,2,1,385.5240696,9,426.90338,18,2.440833333,2.440833333
0.533333333,52,5,3.25,854,15,362.3970604,30,4,4,2,854,689,8,5,17,15,1,0.466666667,1,13,0,14.59199931,27.87669695,4,1,15,0,16,2,32,689,218.8799896,0,1,285.0706815,9,353.3386967,13,2.416944444,2.416944444
0.407407407,8,9,8,1632,28,428.9125595,58,3,2,4,1632,1282,11,12,35,7,7,0.592592593,3,24,1,17.65885462,17.87135665,0,4,28,0,15,3,28,1282,494.4479294,1,1,318.5532855,9,405.5218112,24,4.024444444,4.024444444
0.470588235,30,2,3.75,1201,14,418.3699951,27,4,2,4,1201,771,5,7,10,14,1,0.529411765,1,15,0,10.86999934,27.89133301,2,1,14,0,19,10,8,771,152.1799908,2,1,323.0446927,9,503.2122905,15,2.386666667,2.386666667
0.5,6,9,9,1230,24,383.8999939,37,2,2,7,1230,1148,16,10,0,8,1,0.5,0,18,0,15.65875165,21.32777744,14,3,24,0,12,2,3,1148,375.8100395,1,1,353.8659132,16,379.1420498,18,3.244166667,3.244166667
0.625,7,1,4.333333333,827,15,310.7615948,19,3,1,7,827,658,9,3,5,15,1,0.375,2,13,0,13.57266897,23.90473806,18,1,15,0,12,5,2,658,203.5900345,0,0,350,16,439.893617,13,1.88,1.88
0.5,8,6,6.5,1304,21,390.3780861,48,4,2,8,1304,1194,12,17,2,10.5,2,0.5,1,26,0,17.10571362,15.01454177,19,2,21,0,12,9,2,1194,359.219986,2,0,344.6440026,16,376.3951251,26,3.464444444,3.464444444
0.482758621,11,14,10.33333333,1990,38,484.0644035,75,3,2,13,1990,1600,22,16,10,9.5,3,0.517241379,1,31,1,15.80684541,15.61498076,28,4,38,0,12,7,28,1600,600.6601257,2,1,330.0292213,16,410.473844,31,4.848055556,4.848055556
0.615384615,17,17,8.25,1973,37,619.208252,68,4,3,7,1973,2024,26,16,9,12.33333333,3,0.384615385,4,33,1,16.91630059,18.76388642,23,3,37,0,12,10,31,2024,625.9031219,4,0,371.1680505,16,361.8154959,33,5.453055556,5.453055556
0.111111111,27,7,5.5,973,14,307.1623802,34,2,3,5,973,750,6,10,1,3.5,2,0.888888889,5,11,0,27.09848567,27.92385275,0,4,14,0,19,14,31,750,379.3787994,4,1,288.8318357,16,374.7111682,11,2.596666667,2.596666667
0.285714286,64,3,9,1840,24,611.0299911,78,3,4,7,1840,1405,9,21,10,8,3,0.714285714,5,27,0,20.84708309,22.63074041,5,3,24,0,19,5,32,1405,500.3299942,1,5,287.6478617,16,376.7060965,27,4.884444444,4.884444444
0.392857143,10,12,7.5,1805,30,583.5312119,49,4,2,10,1805,1661,13,19,5,10,3,0.607142857,1,30,0,17.49233322,19.4510404,14,3,30,0,12,8,28,1661,524.7699966,1,2,349.9092984,16,380.2446018,30,4.746944444,4.746944444
0.368421053,2,6,7.666666667,1365,23,416.0100021,59,3,5,6,1365,1094,10,15,3,7.666666667,2,0.631578947,3,23,0,18.09606071,18.0873914,0,3,23,1,15,4,28,1094,416.2093964,6,2,294.702185,16,367.7042802,23,3.712222222,3.712222222
0.516129032,43,10,10.66666667,1757,37,569.6682434,50,3,5,7,1757,1365,20,14,2,9.25,5,0.483870968,13,32,2,14.99756767,17.80213261,4,4,37,0,19,10,3,1365,554.9100037,3,7,300,16,386.1538462,32,4.55,4.55
0.333333333,0,17,6.5,1011,21,205.1699829,36,2,2,7,1011,908,14,9,2,7,1,0.666666667,1,13,0,21.55143048,15.78230638,0,3,21,1,15,2,3,908,452.58004,2,0,314.7313692,16,350.4332756,13,2.885,2.885
0.533333333,2,14,4.333333333,1053,18,289.4799957,18,3,1,4,1053,841,11,5,32,4.5,7,0.466666667,3,13,0,26.70666716,22.26769198,15,4,18,0,12,0,31,841,480.7200089,0,0,329.1943025,20,412.1778841,13,2.554722222,2.554722222
0.5625,6,14,4.75,1330,24,472.2058868,21,4,1,4,1330,1034,16,9,46,12,4,0.4375,1,19,0,16.99977748,24.85294141,11,2,24,1,12,4,2,1034,407.9946594,4,0,333.8475336,20,429.4170404,19,3.097222222,3.097222222
0.285714286,1,10,3.75,1017,13,370.4456635,7,4,2,1,1017,840,3,11,19,6.5,4,0.714285714,2,15,0,23.86000061,24.69637756,8,2,13,0,12,6,8,840,310.1800079,1,0,365.7032289,20,442.7621236,15,2.296944444,2.296944444
0.533333333,3,14,7,1240,22,317.7399979,61,3,0,2,1240,1042,13,11,10,7.333333333,3,0.466666667,7,21,1,18.11045456,15.13047609,0,3,22,1,15,2,8,1042,398.4300003,1,0,337.4595178,16,401.5833033,21,3.087777778,3.087777778
0.818181818,3,5,3.5,1040,13,363.8164749,30,4,1,1,1040,777,10,4,34,4.333333333,6,0.181818182,0,14,0,30.72538405,25.98689107,10,3,13,1,12,0,32,777,399.4299927,0,0,310.9727626,20,416.2312396,14,2.498611111,2.498611111
0.5,0,0,None,152,3,15,3,0,0,0,152,129,2,0,4,None,2,0.5,0,1,0,34.65999858,15,1,0,3,0,12,0,32,129,103.9799957,0,0,352.887538,20,415.8054711,1,0.365555556,0.365555556
0.35,35,0,5.5,811,19,482.1200104,1,4,4,3,811,1229,6,15,23,9.5,20,0.65,1,22,0,14.2457177,21.91454593,29,2,19,0,20,13,8,1229,270.6686363,3,6,460.3475185,9,303.7769223,22,2.669722222,2.669722222
0.384615385,38,0,4.75,614,15,508.9699936,3,4,3,4,614,1100,6,13,10,15,13,0.615384615,0,19,1,14.14064865,26.7878944,33,1,15,0,20,10,32,1100,212.1097298,3,2,442.3592493,9,246.9168901,19,2.486666667,2.486666667
0.5,26,0,4.5,602,12,538.6399994,1,4,3,4,602,960,3,9,25,12,7,0.5,1,18,0,13.9667422,29.92444441,31,1,12,1,20,7,2,960,167.6009064,2,0,427.6169265,9,268.1514477,18,2.245,2.245
0.461538462,5,5,3.25,1130,17,378.6391449,13,4,3,0,1130,840,10,7,26,5.666666667,9,0.538461538,4,13,0,26.1900002,29.12608807,7,3,17,0,12,5,3,840,445.2300034,1,0,316.7487169,20,426.1024406,13,2.651944444,2.651944444
0.416666667,37,1,4.5,841,13,565.129982,2,4,3,2,841,1052,6,13,36,6.5,16,0.583333333,1,18,0,18.36624703,31.39611011,28,2,13,0,20,6,3,1052,238.7612114,5,2,377.6625449,9,301.914639,18,2.785555556,2.785555556
0.590909091,3,7,8.333333333,1333,22,528.7316132,20,3,1,0,1333,1174,11,10,114,5.5,3,0.409090909,1,25,1,20.98227241,21.14926453,24,4,22,1,12,6,28,1174,461.609993,1,0,335.7483317,0,381.2202097,25,3.496666667,3.496666667
0.555555556,7,2,5,1161,18,519.7645416,12,4,1,0,1161,1059,7,7,98,6,3,0.444444444,1,20,1,19.71444405,25.98822708,33,3,18,2,12,0,32,1059,354.859993,0,0,374.9778696,0,411.0947182,20,2.824166667,2.824166667
0.75,2,11,6.666666667,1127,19,383.4000225,15,3,3,1,1127,1032,14,7,56,4.75,0,0.25,1,20,0,25.03578829,19.17000113,24,4,19,1,12,3,2,1032,475.6799774,3,0,353.1223268,0,385.6287425,20,2.9225,2.9225
0.538461538,20,1,5.75,878,15,558.0526733,4,4,7,6,878,1280,9,16,10,7.5,22,0.461538462,0,23,0,17.91522217,24.26315971,41,2,15,0,20,10,31,1280,268.7283325,3,2,390.9391703,9,268.1598371,23,3.274166667,3.274166667
0.461538462,4,7,7,733,13,300.7578697,5,2,1,4,733,638,6,8,38,3.25,1,0.538461538,0,14,0,29.02692237,21.48270498,20,4,13,0,12,4,8,638,377.3499908,1,0,334.6153846,0,384.4405594,14,1.906666667,1.906666667
0.545454545,4,10,7.5,1157,18,314.219986,13,2,0,0,1157,969,13,9,97,4.5,4,0.454545455,0,15,0,26.64611011,20.94799906,25,4,18,0,12,5,3,969,479.629982,2,1,321.8675032,0,384.3144492,15,3.010555556,3.010555556
0.5,5,8,7,839,14,219.2503624,6,2,2,2,839,721,7,7,54,3.5,2,0.5,0,14,0,29.63928713,15.66074017,10,4,14,2,12,2,2,721,414.9500198,0,2,358.656902,0,417.3552577,14,2.010277778,2.010277778
0.5,6,11,6.666666667,1068,19,514.2199783,15,3,2,0,1068,975,8,9,74,4.75,2,0.5,0,20,0,24.73736853,25.71099892,7,4,19,0,12,3,31,975,470.0100021,2,0,321.4285714,0,352.0879121,20,3.033333333,3.033333333
0.714285714,45,5,9,963,13,404.4699936,6,2,4,0,963,1071,9,8,72,3.25,4,0.285714286,0,18,0,28.89692395,22.4705552,18,4,13,0,9,2,3,1071,375.6600113,3,1,370.9804676,0,333.5706726,18,2.886944444,2.886944444
0.555555556,8,1,6,980,13,314.0296402,23,2,0,0,980,855,8,6,104,3.25,1,0.444444444,1,12,1,30.73307624,26.16913668,24,4,13,0,12,2,32,855,399.5299911,0,0,351.2094934,0,402.5559105,12,2.434444444,2.434444444
0.333333333,1,11,10,728,12,211.2441025,10,1,0,0,728,593,6,7,56,3,0,0.666666667,0,10,0,32.65833282,21.12441025,4,4,12,0,12,2,28,593,391.8999939,0,0,358.3081571,0,439.8791541,10,1.655,1.655
0.75,21,6,4,772,11,306.6100006,11,3,1,1,772,816,9,6,36,2.75,2,0.25,0,12,0,23.92545509,25.55083338,23,4,11,0,9,6,8,816,263.180006,1,1,400.0544736,0,378.4829089,12,2.039722222,2.039722222
0.4,9,11,6.666666667,1202,21,318.8099289,47,3,4,1,1202,1285,12,14,39,7,3,0.6,0,20,0,22.27714248,15.94049644,23,3,21,0,12,1,31,1285,467.8199921,1,1,377.2630892,9,352.8951231,20,3.406111111,3.406111111
0.555555556,13,4,9,545,12,156.7799988,6,1,0,2,545,573,8,4,42,3,2,0.444444444,0,9,0,26.60916583,17.41999986,12,4,12,0,9,3,8,573,319.3099899,1,1,375.1227496,0,356.792144,9,1.5275,1.5275
0.684210526,10,25,7.333333333,1424,23,441.6114645,21,3,3,0,1424,1372,16,8,86,5.75,1,0.315789474,3,22,0,22.76173865,20.07324839,26,4,23,1,12,10,28,1372,523.519989,1,1,375.5760018,0,389.8106608,22,3.653055556,3.653055556
