id,wavelandCount,inputsPerMinuteTotal,inputCount,openingsPerKillCount,wavedashCount,airDodgeCount,inputsPerMinuteCount,neutralWinRatioCount,dashDanceCount,openingsPerKillRatio,rollCount,counterHitRatio,spotDodgeCount,damagePerOpeningRatio,killCount,conversionCount,beneficialTradeRatioCount,opponentId,stageId,totalDamage,characterId,inputsPerMinuteRatio
2441,4,1.966111111,677,11,7,2,677,5,25,2.75,1,0.454545455,0,21.34363625,4,11,0,0,31,234.7799988,0,344.3345578
2442,0,2.5075,785,12,10,1,785,6,21,6,5,0.416666667,0,20.35999997,2,12,0,0,32,244.3199997,0,313.0608175
2443,1,3.1925,677,21,8,1,677,13,15,10.5,5,0.4,0,16.74428558,2,21,0,12,32,351.6299973,9,212.0595145
2444,10,3.615,722,16,5,6,722,7,4,5.333333333,6,0.5625,0,18.12250042,3,16,0,12,31,289.9600067,9,199.7233748
2445,0,0.2875,63,0,0,0,63,0,13,0,0,None,0,None,3,0,0,0,32,0,2,219.1304348
2446,9,3.993055556,1176,25,1,5,1176,15,0,6.25,0,0.454545455,1,23.28480103,4,25,0,19,28,582.1200256,19,294.5113043
2447,1,1.978333333,668,16,0,0,668,8,3,4,0,0.571428571,0,25.60250044,4,16,0,19,8,409.640007,19,337.6579612
2448,16,4.356944444,1984,30,57,3,1984,19,102,7.5,12,0.5,3,17.14466629,4,30,1,0,3,514.3399887,2,455.3649984
2449,19,3.739444444,1754,28,46,6,1754,16,54,7,11,0.5,6,16.12625027,4,28,0,0,28,451.5350075,2,469.0536324
2450,2,2.288888889,692,16,5,0,692,8,10,8,5,0.727272727,0,16.02312469,2,16,0,0,3,256.3699951,0,302.3300971
2451,12,3.510833333,1602,25,44,3,1602,16,96,12.5,8,0.363636364,3,15.04840195,2,25,1,0,32,376.2100487,2,456.3019226
2452,11,2.455,1103,14,43,3,1103,6,10,7,9,0.533333333,5,18.61571503,2,14,0,9,31,260.6200104,7,449.287169
2453,1,3.596944444,1056,18,18,3,1056,10,31,4.5,0,0.4375,0,31.10777876,4,18,1,12,3,559.9400177,9,293.582516
2454,10,3.929444444,1277,26,18,2,1277,16,21,6.5,4,0.454545455,0,19.44754997,4,26,0,12,31,505.6362991,9,324.9823272
2455,9,3.298888889,1363,26,69,1,1363,15,22,6.5,6,0.5,12,17.53692275,4,26,0,9,32,455.9599915,7,413.1694173
2456,12,3.075555556,1349,18,50,2,1349,3,12,9,8,0.666666667,9,16.72000037,2,18,1,9,2,300.9600067,7,438.6199422
2457,1,2.203888889,653,14,5,1,653,6,57,4.666666667,2,0.666666667,0,24.91499928,3,14,0,20,31,348.8099899,2,296.294429
2458,1,1.985833333,617,9,1,0,617,4,32,None,1,0.454545455,0,21.03777737,0,9,0,20,3,189.3399963,2,310.7007973
2459,5,3.654166667,1014,22,82,2,1014,14,4,5.5,11,0.421052632,5,25.04976689,4,22,0,9,32,551.0948715,14,277.4914481
2460,8,3.073055556,926,17,64,3,926,11,1,4.25,15,0.428571429,1,20.78411868,4,17,0,9,2,353.3300176,14,301.3287535
2461,11,2.779444444,1139,18,22,2,1139,10,11,6,1,0.571428571,1,19.2450002,3,18,0,2,8,346.4100037,9,409.7941235
2462,11,1.931666667,804,13,10,1,804,9,53,3.25,3,0.5,1,26.93923011,4,13,0,25,31,350.2099915,0,416.2208801
2463,2,2.509444444,802,19,8,2,802,9,14,4.75,0,0.714285714,0,17.41052607,4,19,0,9,31,330.7999954,15,319.59265
2464,3,2.544722222,973,17,6,0,973,8,8,4.25,0,0.571428571,0,20.56529415,4,17,1,9,31,349.6100006,15,382.3600044
2465,9,2.798055556,1077,17,26,4,1077,9,17,5.666666667,3,0.4,2,19.16584868,3,17,0,2,31,325.8194275,9,384.9101559
2466,9,0.836666667,343,1,7,4,343,1,14,1,1,None,0,9,1,1,0,20,31,9,2,409.9601594
2467,4,2.461388889,1043,13,16,2,1043,9,45,3.25,5,0.444444444,1,33.55538354,4,13,0,25,2,436.219986,0,423.7444984
2468,8,3.173333333,1390,19,23,1,1390,15,29,4.75,3,0.333333333,4,23.10894775,4,19,0,19,28,439.0700073,2,438.0252101
2469,2,2.389166667,939,15,14,1,939,7,14,3.75,0,0.583333333,3,29.92333374,4,15,1,19,2,448.8500061,2,393.024067
2470,8,2.184722222,906,14,17,2,906,9,66,3.5,2,0.555555556,0,21.70357132,4,14,0,20,28,303.8499985,2,414.6980292
2471,5,2.690555556,1012,18,25,4,1012,10,45,4.5,8,0.666666667,0,17.94056977,4,18,0,2,31,322.9302559,2,376.1304976
2472,8,3.105833333,1203,16,17,3,1203,10,64,5.333333333,5,0.555555556,2,22.19687486,3,16,0,20,3,355.1499977,2,387.3356587
2473,12,4.1475,1531,27,29,3,1531,13,39,9,11,0.52,2,18.24555574,3,27,0,20,8,492.6300049,2,369.138035
2474,4,2.622222222,962,22,20,2,962,12,46,5.5,1,0.5625,0,20.15545481,4,22,0,25,8,443.4200058,2,366.8644068
2475,18,1.941111111,699,13,46,2,699,5,1,13,1,0.7,4,14.47847484,1,13,0,9,31,188.2201729,7,360.1030338
2476,14,2.221666667,698,14,49,2,698,5,0,14,1,0.5625,6,16.31142862,1,14,0,9,32,228.3600006,7,314.1785446
2477,1,1.679166667,722,8,13,0,722,6,8,None,0,0.4,1,13.46937466,0,8,0,2,8,107.7549973,2,429.9751861
2478,32,3.636944444,1416,16,89,5,1416,7,9,8,3,0.529411765,11,17.43062496,2,16,0,7,31,278.8899994,7,389.3378141
2479,1,2.745277778,817,17,18,3,817,9,0,8.5,30,0.538461538,2,13.64661026,2,17,0,7,8,231.9923744,7,297.6019427
2480,0,0.599444444,216,2,2,0,216,2,1,None,0,0,0,14.5,0,2,0,2,31,29,2,360.3336423
2481,3,1.103888889,331,6,10,1,331,5,4,1.5,0,0.333333333,0,15.36500041,4,6,0,2,31,92.19000244,14,299.8490186
2482,6,1.9875,819,11,27,1,819,5,11,11,1,0.545454545,1,12.60545418,1,11,0,2,31,138.659996,14,412.0754717
2483,11,2.133611111,777,0,28,3,777,0,158,0,0,None,0,None,1,0,0,20,31,0,9,364.1713319
2484,13,2.59,1189,21,53,0,1189,11,19,7,0,0.5625,2,13.6404765,3,21,1,2,8,286.4500065,14,459.0733591
2485,4,2.553611111,648,22,17,2,648,15,35,5.5,0,0.636363636,0,18.12681857,4,22,0,20,8,398.7900085,9,253.7582944
2486,0,1.101388889,198,4,2,0,198,1,9,1,0,0.6,1,8.375,4,4,0,9,31,33.5,19,179.7730139
2487,2,2.806111111,836,17,27,2,836,11,0,8.5,15,0.461538462,1,18.52822607,2,17,0,7,31,314.9798431,7,297.9212037
2488,5,4.035277778,929,31,16,3,929,15,22,10.33333333,0,0.533333333,2,17.42837475,3,31,0,20,3,540.2796173,9,230.2195911
2489,7,3.041388889,718,24,20,1,718,14,48,6,1,0.45,1,17.05400197,4,24,0,20,31,409.2960472,9,236.076354
2490,5,2.575,611,26,12,2,611,12,21,8.666666667,0,0.619047619,1,14.46891609,3,26,0,20,2,376.1918182,9,237.2815534
2491,5,4.241666667,1124,30,24,1,1124,15,78,7.5,0,0.583333333,0,16.69048691,4,30,1,20,32,500.7146072,9,264.9901768
2492,2,2.931388889,682,18,19,11,682,11,49,4.5,1,0.4375,1,19.91470681,4,18,0,20,31,358.4647226,9,232.6542215
2493,7,3.926666667,1010,28,25,2,1010,15,103,9.333333333,0,0.5,1,15.83844634,3,28,0,20,28,443.4764977,9,257.2156197
2494,9,4.064166667,1066,31,18,0,1066,16,89,7.75,1,0.6,0,16.19516114,4,31,0,20,2,502.0499954,9,262.2923929
2495,0,0.013611111,0,0,0,0,0,0,0,None,0,None,0,None,0,0,0,9,3,0,20,0
2496,4,2.250833333,600,18,15,2,600,10,68,4.5,0,0.571428571,2,14.99385473,4,18,0,20,28,269.8893852,9,266.5679378
2497,31,2.991666667,1716,6,74,12,1716,5,211,2,3,0.333333333,0,23.97999907,3,6,0,19,31,143.8799944,20,573.5933148
2498,9,3.037222222,1268,17,20,3,1268,12,21,4.25,5,0.263157895,1,24.56941285,4,17,0,9,28,417.6800184,20,417.4867386
2499,6,2.543611111,784,13,19,2,784,7,24,13,4,0.545454545,1,19.16307713,1,13,0,12,3,249.1200027,9,308.2232172
2500,7,3.429166667,1205,19,25,2,1205,11,29,9.5,3,0.4,3,15.52315762,2,19,0,12,31,294.9399948,9,351.3973269
2501,6,2.989722222,808,27,18,0,808,11,78,6.75,0,0.592592593,0,18.52930818,4,27,0,20,8,500.2913208,9,270.2592214
2502,4,2.361111111,944,19,19,3,944,14,54,4.75,6,0.333333333,4,23.51473557,4,19,1,9,32,446.7799759,20,399.8117647
2503,10,2.683611111,1076,21,18,3,1076,12,23,5.25,5,0.466666667,2,17.14285642,4,21,2,9,8,359.9999847,20,400.9522824
2504,5,2.931666667,661,16,12,8,661,7,27,8,3,0.6,0,17.0687499,2,16,0,12,8,273.0999985,9,225.4690165
2505,6,3.706944444,1344,18,16,3,1344,10,114,6,12,0.538461538,1,17.53277757,3,18,1,9,32,315.5899963,0,362.5627576
2506,8,3.603333333,948,17,36,9,948,12,64,17,8,0.416666667,4,11.95470563,1,17,0,12,31,203.2299957,9,263.0897317
2507,13,3.601666667,1035,19,4,3,1035,9,53,9.5,20,0.666666667,0,14.41157933,2,19,0,9,28,273.8200073,0,287.3669597
2508,7,2.858333333,1361,20,28,7,1361,13,27,5,4,0.5,5,18.78250046,4,20,0,2,28,375.6500092,20,476.1516035
2509,12,3.941111111,1842,30,31,3,1842,17,15,10,4,0.37037037,4,18.56266607,3,30,1,2,28,556.879982,20,467.3808853
2510,1,1.995555556,871,10,23,3,871,8,11,3.333333333,4,0.285714286,1,24.37100029,3,10,0,2,32,243.7100029,20,436.4699332
2511,5,3.141666667,1250,17,29,3,1250,11,152,4.25,5,0.5,7,27.83294094,4,17,0,9,31,473.159996,2,397.8779841
2512,7,3.315277778,1362,24,28,4,1362,18,47,6,5,0.384615385,9,16.94000022,4,24,0,9,8,406.5600052,2,410.8253037
2513,8,3.324444444,1267,19,25,0,1267,12,62,4.75,4,0.466666667,3,23.64267931,4,19,0,2,8,449.210907,2,381.1163102
2514,12,4.302777778,1506,20,17,0,1506,14,81,6.666666667,15,0.333333333,3,19.80849991,3,20,0,20,31,396.1699982,2,350.0064558
2515,1,2.391944444,833,13,16,7,833,6,27,13,3,0.75,6,17.69461588,1,13,1,2,31,230.0300064,9,348.2522355
2516,0,1.505,1,0,0,0,1,0,0,0,0,None,0,None,4,0,0,9,28,0,15,0.664451827
2517,21,1.955555556,886,1,37,11,886,1,14,0.25,1,None,0,9,4,1,0,9,31,9,20,453.0681818
2518,1,2.497222222,636,22,3,0,636,13,0,5.5,1,0.6,2,16.88818186,4,22,0,19,8,371.5400009,15,254.6829811
2519,5,3.225,1252,20,20,3,1252,9,33,10,7,0.588235294,3,15.99749908,2,20,1,20,31,319.9499817,2,388.2170543
2520,4,3.577777778,1364,27,29,1,1364,14,59,6.75,3,0.571428571,7,20.37000049,4,27,1,2,31,549.9900131,2,381.242236
2521,14,3.727222222,1985,30,21,4,1985,19,31,7.5,10,0.454545455,9,16.52366689,4,30,1,9,31,495.7100067,20,532.568192
2522,4,2.568333333,1373,18,16,3,1373,11,3,6,11,0.4375,3,23.88722271,3,18,0,9,2,429.9700089,20,534.5879299
2523,3,3.514444444,1875,27,17,2,1875,16,7,6.75,12,0.444444444,1,20.7299994,4,27,2,9,3,559.7099838,20,533.5124881
2524,2,3.8725,1563,23,3,12,1563,9,16,5.75,5,0.48,2,20.64944126,4,23,1,9,31,474.937149,12,403.6152356
2525,7,0.296666667,180,0,9,1,180,0,6,None,0,None,0,None,0,0,0,9,31,0,20,606.741573
2526,9,0.500555556,312,0,19,2,312,0,7,None,0,None,0,None,0,0,0,9,31,0,20,623.3074362
2527,0,3.592222222,1324,22,4,5,1324,14,22,11,9,0.444444444,1,15.29904383,2,22,0,9,3,336.5789642,12,368.5740798
2528,4,2.092777778,716,14,0,3,716,6,7,14,0,0.5,0,14.62087304,1,14,1,9,2,204.6922226,12,342.1290151
2529,4,2.234166667,1009,17,26,0,1009,8,42,4.25,3,0.5,3,22.07117653,4,17,1,9,31,375.210001,20,451.6225289
2530,2,1.800833333,892,16,34,1,892,12,46,4,2,0.307692308,0,24.40937495,4,16,0,9,2,390.5499992,20,495.3262379
2531,6,2.944166667,563,18,19,1,563,10,16,9,0,0.5,2,18.45444489,2,18,0,9,3,332.1800079,9,191.2255873
2532,3,3.553611111,971,19,14,2,971,8,84,6.333333333,4,0.555555556,1,22.34947325,3,19,0,19,31,424.6399918,9,273.2431799
2533,14,1.048888889,546,0,17,3,546,0,15,0,0,None,0,None,1,0,0,19,31,0,20,520.5508475
2534,4,5.020555556,1107,25,41,1,1107,13,44,8.333333333,2,0.47826087,1,22.54759995,3,25,0,9,28,563.6899986,9,220.4935266
2535,1,2.675,755,14,21,0,755,6,59,7,0,0.636363636,0,17.70428521,2,14,0,19,3,247.859993,2,282.2429907
2536,11,3.125833333,1459,26,34,6,1459,18,37,8.666666667,9,0.4,7,11.91038484,3,26,0,19,31,309.6700058,20,466.7555319
2537,14,3.596666667,1503,18,39,1,1503,14,84,4.5,2,0.5,4,28.63555654,4,18,1,25,31,515.4400177,2,417.8869323
2538,12,2.834444444,1271,19,27,1,1271,15,61,4.75,6,0.333333333,0,24.7689482,4,19,0,25,31,470.6100159,2,448.4123873
2539,0,1.350555556,396,12,17,0,396,7,33,12,0,0.416666667,0,10.55499999,1,12,0,2,31,126.6599998,9,293.2126697
2540,6,4.328611111,2114,26,35,2,2114,15,58,8.666666667,13,0.434782609,7,16.86576961,3,26,0,19,3,438.5100098,20,488.378361
2541,2,2.479444444,740,16,45,0,740,7,55,5.333333333,0,0.5625,0,18.74187517,3,16,0,2,32,299.8700027,9,298.4539547
2542,5,2.533888889,809,15,40,1,809,7,53,7.5,0,0.615384615,2,19.50266724,2,15,0,2,32,292.5400085,9,319.2720895
2543,4,3.086111111,1503,20,30,1,1503,8,30,10,4,0.571428571,2,22.24049911,2,20,0,12,2,444.8099823,20,487.0207021
2544,4,1.0725,346,6,7,0,346,5,14,2,1,0.333333333,1,37.05666606,3,6,0,25,8,222.3399963,0,322.6107226
2545,9,2.961666667,811,26,16,2,811,14,32,6.5,1,0.578947368,0,20.13807737,4,26,0,2,28,523.5900116,19,273.8323016
2546,5,2.746944444,1315,20,25,1,1315,14,22,5,3,0.428571429,1,23.86000061,4,20,0,12,3,477.2000122,20,478.7137223
2547,5,3.231944444,940,21,21,0,940,12,37,7,3,0.533333333,0,21.03333355,3,21,0,2,31,441.7000046,19,290.8465836
2548,0,1.668333333,420,11,10,0,420,7,13,11,3,0.375,0,16.95545405,1,11,0,2,2,186.5099945,19,251.7482517
2549,1,2.696111111,718,20,15,0,718,9,28,10,1,0.666666667,2,20.66599884,2,20,1,2,32,413.3199768,19,266.3094993
2550,4,1.554166667,390,10,12,0,390,5,11,2.5,0,0.571428571,0,32.71800003,4,10,1,2,28,327.1800003,19,250.9383378
2551,3,2.318888889,525,22,7,0,525,13,22,7.333333333,2,0.45,0,17.42090919,3,22,0,2,2,383.2600021,19,226.4015333
2552,6,3.120555556,836,20,11,1,836,13,3,6.666666667,0,0.411764706,2,20.67750015,3,20,0,14,8,413.5500031,19,267.9010148
2553,8,2.29,1185,13,25,2,1185,9,14,3.25,0,0.363636364,0,35.71153846,4,13,0,12,28,464.25,20,517.4672489
2554,0,3.058611111,696,18,8,1,696,7,15,9,0,0.6875,1,16.26944394,2,18,0,14,32,292.8499908,19,227.5542639
2555,6,3.252222222,921,26,13,2,921,13,34,6.5,4,0.523809524,1,17.86038501,4,26,2,2,31,464.3700104,2,283.1909805
2556,3,4.115277778,1549,30,13,3,1549,14,3,7.5,1,0.714285714,0,18.70999959,4,30,0,14,3,561.2999878,9,376.402295
2557,17,2.736388889,906,18,17,3,906,10,2,4.5,3,0.615384615,4,19.8261723,4,18,0,20,8,356.8711014,14,331.09329
2558,0,2.673055556,790,20,8,0,790,11,32,5,0,0.571428571,0,22.21349945,4,20,0,14,32,444.269989,2,295.5419308
2559,0,2.940833333,766,20,3,2,766,6,31,6.666666667,1,0.56,2,18.22450027,3,20,0,20,2,364.4900055,2,260.4703882
2560,2,2.474722222,737,22,4,0,737,13,31,11,0,0.6,0,11.78023338,2,22,0,14,3,259.1651344,2,297.8112022
2561,1,1.5875,497,14,0,0,497,3,4,7,1,0.555555556,0,12.92642866,2,14,0,14,31,180.9700012,20,313.0708661
2562,6,3.068888889,784,21,3,0,784,9,5,5.25,0,0.631578947,1,21.74523835,4,21,0,14,28,456.6500053,19,255.4670529
2563,1,3.018333333,765,22,1,1,765,13,2,7.333333333,1,0.45,0,22.30727352,3,22,0,14,2,490.7600174,19,253.451132
2564,25,2.461388889,1043,22,21,3,1043,14,14,5.5,3,0.7,6,16.4440911,4,22,1,2,28,361.7700043,2,423.7444984
2565,1,1.652777778,557,7,11,3,557,3,10,7,2,0.444444444,0,18.19571577,1,7,0,2,32,127.3700104,2,337.0084034
2566,6,3.096944444,1321,27,35,3,1321,16,33,6.75,7,0.55,1,16.2662961,4,27,0,2,3,439.1899948,20,426.5494663
2567,23,3.434722222,1382,27,28,6,1382,13,52,6.75,4,0.636363636,6,15.19296265,4,27,0,2,8,410.2099915,2,402.3615042
2568,0,1.571111111,483,8,10,1,483,4,9,4,1,0.666666667,2,30.17875004,2,8,0,2,32,241.4300003,2,307.4257426
2569,9,0.776388889,293,5,3,0,293,4,2,5,1,0.333333333,2,25.88599854,1,5,0,9,2,129.4299927,2,377.3881932
2570,21,2.235277778,915,17,12,5,915,11,33,4.25,0,0.375,3,23.61825786,4,17,0,9,31,401.5103836,2,409.3450976
2571,0,2.267777778,742,13,4,1,742,8,4,None,4,0.416666667,1,12.01951482,0,13,0,0,2,156.2536926,20,327.1925527
2572,23,3.841944444,1525,24,23,6,1525,13,30,8,3,0.47826087,5,16.80166773,3,24,0,2,31,403.2400255,2,396.9344227
2573,11,0.584444444,242,0,12,4,242,0,3,None,0,None,0,None,0,0,0,9,31,0,20,414.0684411
2574,11,2.925277778,1205,13,20,4,1205,9,25,13,3,0.571428571,3,22.76076918,1,13,0,9,31,295.8899994,20,411.9266926
2575,0,8.010833333,108,2,2,0,108,1,0,None,0,0.333333333,1,7.729999542,0,2,0,0,3,15.45999908,20,13.48174347
2576,2,2.984444444,992,18,27,5,992,9,53,4.5,7,0.5,1,20.20944383,4,18,0,20,31,363.769989,9,332.3901713
2577,10,3.973888889,1774,24,30,3,1774,12,55,12,6,0.55,5,18.24000009,2,24,1,9,28,437.7600021,20,446.414092
2578,7,3.257777778,1116,20,20,5,1116,11,26,5,3,0.5,3,24.87550049,4,20,0,20,8,497.5100098,9,342.5648022
2579,2,1.927777778,708,13,24,0,708,8,40,3.25,2,0.384615385,0,28.54538521,4,13,0,2,31,371.0900078,9,367.2622478
2580,1,1.713333333,675,12,28,3,675,6,30,3,0,0.6,0,22.5674998,4,12,0,2,3,270.8099976,9,393.9688716
2581,5,3.434722222,1033,17,24,2,1033,7,44,5.666666667,3,0.526315789,1,26.88176503,3,17,0,9,2,456.9900055,9,300.7521229
2582,1,2.429166667,780,13,24,2,780,7,42,3.25,1,0.428571429,1,21.05615352,4,13,0,9,8,273.7299957,9,321.0977702
2583,2,2.974722222,1001,16,18,4,1001,10,55,5.333333333,4,0.461538462,2,20.40062475,3,16,0,9,31,326.409996,9,336.5020077
2584,4,1.931944444,476,11,14,0,476,5,5,5.5,0,0.428571429,0,30.35454559,2,11,0,9,8,333.9000015,19,246.3838965
2585,2,2.477222222,556,14,16,0,556,4,12,7,1,0.588235294,0,24.03571592,2,14,0,9,2,336.5000229,19,224.4449428
2586,8,3.183055556,754,23,22,1,754,12,5,7.666666667,2,0.523809524,1,20.70869512,3,23,0,9,28,476.2999878,19,236.8793088
2587,5,2.762777778,671,16,28,2,671,9,15,8,2,0.368421053,1,23.33374977,2,16,0,9,8,373.3399963,19,242.8715061
2588,7,1.632777778,703,9,20,1,703,5,40,9,2,0.5,1,22.63555569,1,9,0,15,28,203.7200012,2,430.5546104
2589,10,3.335,858,19,24,0,858,6,10,6.333333333,11,0.619047619,0,22.30842149,3,19,0,20,31,423.8600082,19,257.2713643
2590,3,0.896944444,405,8,16,0,405,6,10,8,0,0.4,0,19.56500053,1,8,0,2,3,156.5200043,14,451.5329823
2591,0,2.946388889,1159,19,31,0,1159,10,22,4.75,1,0.5625,2,23.65717918,4,19,0,2,32,449.4864044,20,393.3628736
2592,2,3.008333333,943,16,15,0,943,9,17,8,5,0.466666667,1,20.1737504,2,16,0,12,32,322.7800064,19,313.4626039
2593,0,0.015833333,5,0,0,0,5,0,0,None,0,None,0,None,0,0,0,9,32,0,15,315.7894737
2594,13,3.241666667,857,23,9,5,857,13,4,11.5,1,0.434782609,1,17.65999968,2,23,0,12,31,406.1799927,19,264.3701799
2595,8,3.294444444,875,18,7,0,875,6,21,6,3,0.578947368,0,18.47388924,3,18,0,12,31,332.5300064,9,265.5986509
2596,5,1.658611111,564,13,8,0,564,8,36,3.25,2,0.416666667,2,33.39615338,4,13,0,2,31,434.1499939,9,340.0435438
2597,2,2.246666667,457,10,0,0,457,3,7,10,1,0.583333333,0,21.96900024,1,10,0,12,32,219.6900024,9,203.4124629
2598,7,2.788055556,1048,19,16,1,1048,13,42,6.333333333,7,0.333333333,1,18.49210478,3,19,0,25,31,351.3499908,0,375.8892099
2599,1,2.403333333,888,13,12,1,888,9,18,4.333333333,4,0.571428571,0,23.37846081,3,13,0,25,3,303.9199905,0,369.4868239
2600,10,3.935833333,1197,21,15,3,1197,13,71,5.25,3,0.470588235,0,29.91428666,4,21,0,2,3,628.2000198,9,304.1287317
2601,1,0.465,137,3,4,1,137,3,0,None,2,0,1,21.6200002,0,3,0,9,31,64.86000061,15,294.6236559
2602,3,2.138611111,934,15,21,1,934,6,7,7.5,4,0.5,3,15.9399999,2,15,1,0,31,239.0999985,9,436.7320431
2603,5,2.075277778,911,16,29,3,911,7,12,4,5,0.642857143,3,18.96860719,4,16,0,0,31,303.497715,9,438.9773792
2604,1,2.574722222,1284,15,30,4,1284,7,34,5,4,0.470588235,7,13.05866648,3,15,0,0,32,195.8799973,0,498.6945733
2605,0,0.085833333,30,0,0,0,30,0,0,None,0,None,0,None,0,0,0,19,31,0,20,349.5145631
2606,1,2.484444444,568,15,20,2,568,7,5,15,3,0.615384615,2,15.8200002,1,15,0,20,3,237.3000031,19,228.6225403
2607,4,3.384166667,900,19,33,6,900,9,6,4.75,17,0.476190476,1,23.47684278,4,19,0,20,31,446.0600128,19,265.9443487
2608,1,1.392222222,496,10,15,0,496,6,1,2.5,2,0.666666667,0,25.23399925,4,10,0,9,32,252.3399925,15,356.2649641
2609,5,3.510277778,1289,23,25,5,1289,12,17,7.666666667,6,0.473684211,4,18.30130403,3,23,1,20,31,420.9299927,20,367.2074068
2610,9,3.341944444,1226,22,14,6,1226,7,4,5.5,1,0.608695652,4,25.10443913,4,22,1,19,31,552.2976608,20,366.8522982
2611,2,2.479166667,965,20,10,1,965,11,1,5,2,0.529411765,3,26.63755035,4,20,0,19,2,532.7510071,20,389.2436975
2612,14,2.872777778,1245,27,15,3,1245,24,36,6.75,1,0.272727273,4,17.38149714,4,27,0,15,31,469.3004227,20,433.3784568
2613,7,3.123333333,1197,18,16,3,1197,10,43,9,5,0.368421053,5,20.48055522,2,18,0,15,31,368.6499939,20,383.244397
2614,1,1.873611111,808,9,2,0,808,4,20,4.5,1,0.555555556,2,28.17098321,2,9,0,14,2,253.5388489,20,431.2527798
2615,6,2.629166667,923,15,7,2,923,10,98,7.5,7,0.5,0,18.85463104,2,15,0,12,28,282.8194656,0,351.0618067
2616,0,0.014722222,0,0,0,0,0,0,0,None,0,None,0,None,0,0,0,20,8,0,9,0
2617,8,2.230277778,1003,11,21,4,1003,6,13,11,4,0.5,3,15.61454548,1,11,0,14,31,171.7600002,2,449.7197658
2618,4,3.159444444,1242,20,18,5,1242,15,113,10,2,0.333333333,2,14.35500031,2,20,0,12,3,287.1000061,0,393.1070863
2619,4,2.47,536,15,19,0,536,7,29,7.5,0,0.4375,1,15.35600026,2,15,0,20,2,230.340004,9,217.0040486
2620,1,2.668333333,643,16,19,0,643,4,20,8,4,0.545454545,1,18.62812638,2,16,0,20,32,298.0500221,9,240.974391
2621,3,3.572222222,932,23,31,1,932,11,56,7.666666667,8,0.588235294,0,23.58999966,3,23,2,2,31,542.5699921,9,260.9020218
2622,4,2.958333333,1256,22,15,0,1256,13,33,5.5,2,0.6,2,19.35727206,4,22,0,15,3,425.8599854,20,424.5633803
2623,0,1.195,399,7,0,1,399,2,10,3.5,0,0.454545455,1,9.574285235,2,7,0,21,2,67.01999664,2,333.8912134
2624,0,0.011388889,0,0,0,0,0,0,0,None,0,None,0,None,0,0,0,2,8,0,20,0
2625,10,2.616944444,1185,26,10,0,1185,17,21,6.5,4,0.5,5,16.35461631,4,26,0,2,28,425.2200241,20,452.8181722
2626,0,1.293055556,447,8,0,1,447,1,9,None,1,0.777777778,0,9.375,0,8,0,21,31,75,2,345.6928034
2627,9,2.119444444,922,19,12,3,922,13,21,4.75,3,0.454545455,6,16.82105265,4,19,0,2,8,319.6000004,20,435.0196592
2628,13,3.040555556,929,17,4,3,929,12,36,5.666666667,8,0.384615385,0,18.11117666,3,17,0,20,8,307.8900032,0,305.536269
2629,16,3.436111111,1144,21,11,2,1144,12,57,5.25,7,0.5,0,19.29095168,4,21,1,20,31,405.1099854,0,332.934519
2630,6,4.009166667,1106,23,15,0,1106,13,69,5.75,7,0.45,2,21.4204347,4,23,0,20,32,492.6699982,9,275.867803
2631,2,2.421111111,605,13,3,0,605,4,3,6.5,6,0.5625,3,16.70076854,2,13,0,9,2,217.1099911,15,249.8852685
2632,8,3.043888889,1255,21,8,1,1255,9,16,7,3,0.6,1,17.43380992,3,21,0,2,31,366.1100082,20,412.3015149
2633,0,2.414444444,634,16,19,0,634,5,4,16,6,0.785714286,2,13.31499958,1,16,0,9,32,213.0399933,15,262.5862862
2634,3,2.548888889,652,21,9,1,652,11,33,10.5,4,0.588235294,3,15.46047628,2,21,0,2,31,324.670002,9,255.7977332
2635,6,2.306388889,1056,19,8,3,1056,11,12,9.5,3,0.4,1,16.37915922,2,19,0,2,31,311.2040253,20,457.8586053
2636,9,3.564444444,1384,20,27,5,1384,13,144,6.666666667,2,0.5,0,20.28999939,3,20,0,15,31,405.7999878,0,388.2793017
2637,3,1.544722222,560,9,9,2,560,8,45,3,4,0,0,28.02444373,3,9,1,15,8,252.2199936,0,362.5247258
2638,21,2.929722222,1109,18,56,5,1109,11,1,4.5,1,0.461538462,9,28.36486732,4,18,0,0,8,510.5676117,7,378.5341803
2639,15,2.137777778,965,18,102,0,965,9,21,4.5,0,0.571428571,7,25.47681215,4,18,1,19,8,458.5826187,7,451.4033264
2640,22,2.992777778,1268,20,109,4,1268,13,8,5,0,0.583333333,12,26.03412476,4,20,0,19,28,520.6824951,7,423.6866531
2641,8,3.230277778,699,19,45,3,699,11,2,6.333333333,11,0.571428571,3,16.8768423,3,19,0,20,2,320.6600037,19,216.3900593
2642,9,2.620555556,566,17,17,3,566,11,0,8.5,12,0.307692308,0,14.09294151,2,17,1,20,28,239.5800056,19,215.9847361
2643,5,2.849166667,1107,18,9,1,1107,11,90,9,11,0.625,2,14.19222154,2,18,1,19,28,255.4599876,0,388.5346593
2644,13,2.791111111,1060,18,49,1,1060,10,0,9,2,0.666666667,5,18.8844435,2,18,0,0,31,339.9199829,7,379.7770701
2645,6,2.435,880,12,11,2,880,6,31,6,3,0.454545455,0,22.27916718,2,12,0,19,8,267.3500061,0,361.3963039
